#,Region/ المنطقة,PC Code/ رمز مركز الانتخاب,Office #/ الللجنة الانتخابية #,Office/ الللجنة الانتخابية ,Main C/ الدائرة الانتخابية الرئيسية,SubC # / رقم الدائرة الفرعية ,SubC name / الدائرة الفرعية,Name PC,Mahalla / المحلة,Village / المدينة/القرية,نوع المركز / Type,E  خط العرض   / Coordinates E,N  خط العرض   / Coordinates N
895,الغربية,17005,7,الجبل 1,الثامنة,32,غريان,غريان المركزية,تغسات,غريان,1عام,,
896,الغربية,17006,7,الجبل 1,الثامنة,32,غريان,شهداء 22 فبراير للتعليم الاساسي,أولاد بن يعقوب,غريان,1عام,,
897,الغربية,17007,7,الجبل 1,الثامنة,32,غريان,مختار كعبار,تغرنة,غريان,1عام,,
898,الغربية,17008,7,الجبل 1,الثامنة,32,غريان,العهد الجديد / سيدي موسى,بني يحي,غريان,1عام,,
899,الغربية,17009,7,الجبل 1,الثامنة,32,غريان,السقائف للتعليم الاساسي,أنطاطات,غريان,1عام,,
900,الغربية,17010,7,الجبل 1,الثامنة,32,غريان,طارق بن زياد,القحاصات,غريان,1عام,,
901,الغربية,17011,7,الجبل 1,الثامنة,32,غريان,عمر المختار,غوط الريح,غريان,1عام,,
902,الغربية,17012,7,الجبل 1,الثامنة,32,غريان,ثانوية أبوالعيد زايد,أوسادن,غريان,1عام,,
903,الغربية,17013,7,الجبل 1,الثامنة,32,غريان,الكفاح للتعليم الأساسي,أوسادن,غريان,1عام,,
904,الغربية,17014,7,الجبل 1,الثامنة,32,غريان,شهداء أبو زيان,أبوزيان,غريان,1عام,,
905,الغربية,17015,7,الجبل 1,الثامنة,32,غريان,الصمود للتعليم الأساسي,المغاربة,غريان,1عام,,
906,الغربية,17016,7,الجبل 1,الثامنة,32,غريان,ابوبكر الصديق الاعدادية,الكليبة,غريان,1عام,,
907,الغربية,17017,7,الجبل 1,الثامنة,32,غريان,أبو عياد,أبوعياد,غريان,1عام,,
908,الغربية,17018,7,الجبل 1,الثامنة,32,غريان,النصر,الرابطة,غريان,1عام,,
909,الغربية,17019,7,الجبل 1,الثامنة,32,غريان,النصر والتحدي,قطيس,غريان,1عام,,
910,الغربية,17020,7,الجبل 1,الثامنة,32,غريان,وادي الحي الثانوية,وادي الحي,غريان,1عام,,
911,الغربية,17021,7,الجبل 1,الثامنة,32,غريان,17فيرايرَ,القواسم,غريان,1عام,,
912,الغربية,17022,7,الجبل 1,الثامنة,32,غريان,الثالث و العشرون من أكتوبر,القواسم,غريان,1عام,,
913,الغربية,17023,7,الجبل 1,الثامنة,32,غريان,قيزان الإعدادية,قيزان,غريان,1عام,,
914,الغربية,17024,7,الجبل 1,الثامنة,32,غريان,عقبة بن نافع,وادي القواسم,غريان,1عام,,
915,الغربية,17025,7,الجبل 1,الثامنة,32,غريان,الخنساء,الشيخ,غريان,1عام,,
916,الغربية,17026,7,الجبل 1,الثامنة,32,غريان,المرحوم خليفة ابوالحسن,الوسط القواسم,غريان,1عام,,
917,الغربية,17027,7,الجبل 1,الثامنة,32,غريان,بادرتن,بادرتن,غريان,1عام,,
918,الغربية,17028,7,الجبل 1,الثامنة,32,غريان,أبوغيلان الثانوية,أبوغيلان,غريان,1عام,,
919,الغربية,17029,7,الجبل 1,الثامنة,32,غريان,أولاد أبي سلامة,أبوغيلان,غريان,1عام,,
920,الغربية,17030,7,الجبل 1,الثامنة,32,غريان,العروبة الثانوية,البيضاء العربان,غريان,1عام,,
921,الغربية,17031,7,الجبل 1,الثامنة,32,غريان,عمر بن عبدالعزيز,البيضاء العربان,غريان,1عام,,
922,الغربية,17032,7,الجبل 1,الثامنة,32,غريان,شهداء الدامور,القصبة العربان,غريان,1عام,,
923,الغربية,17033,7,الجبل 1,الثامنة,32,غريان,الجعافرة الثانوية,أبو جعفر العربان,غريان,1عام,,
935,الغربية,18001,8,الجبل 2,الثامنة,33,الأصابعة,القدس الاعدادية,الشرف,الاصابعة,1عام,,
936,الغربية,18002,8,الجبل 2,الثامنة,33,الأصابعة,الشهيد محمد الوحيشي,الشرف,الاصابعة,1عام,,
937,الغربية,18003,8,الجبل 2,الثامنة,33,الأصابعة,طارق بن زياد,الظاهر,الاصابعة,1عام,,
938,الغربية,18004,8,الجبل 2,الثامنة,33,الأصابعة,عمر المختار,الهنشير,الاصابعة,1عام,,
939,الغربية,18005,8,الجبل 2,الثامنة,33,الأصابعة,موسي بن نصير,الوسط,الاصابعة,1عام,,
940,الغربية,18006,8,الجبل 2,الثامنة,33,الأصابعة,مصعب بن عمير الثانوية,الوسط,الاصابعة,1عام,,
941,الغربية,18007,8,الجبل 2,الثامنة,33,الأصابعة,الوحدة العربية,بئر غني,الاصابعة,1عام,,
942,الغربية,18008,8,الجبل 2,الثامنة,33,الأصابعة,الشهيد محمد جمال الدرة,جندوبة,الاصابعة,1عام,,
943,الغربية,18009,8,الجبل 2,الثامنة,33,الأصابعة,صلاح الدين,مسكة (اسنان),الاصابعة,1عام,,
944,الغربية,18010,8,الجبل 2,الثامنة,34,ككلة + القلعة,السوادنة,السوادنة,ككلة,1عام,,
945,الغربية,18011,8,الجبل 2,الثامنة,34,ككلة + القلعة,حطين,الشمالية,ككلة,1عام,,
946,الغربية,18012,8,الجبل 2,الثامنة,34,ككلة + القلعة,أبي حاتم,الغربية,ككلة,1عام,,
947,الغربية,18013,8,الجبل 2,الثامنة,34,ككلة + القلعة,عمر ضياء المدفعي,الوسط,ككلة,1عام,,
948,الغربية,18014,8,الجبل 2,الثامنة,34,ككلة + القلعة,شهداء ككلة,أبو ماضي,ككلة,1عام,,
949,الغربية,18015,8,الجبل 2,الثامنة,34,ككلة + القلعة,تكبال,تكبال,ككلة,1عام,,
956,الغربية,18022,8,الجبل 2,الثامنة,34,ككلة + القلعة,الشيخ على القلعاوى,العليا,القلعة,1عام,,
957,الغربية,18023,8,الجبل 2,الثامنة,34,ككلة + القلعة,الشيخ ابو القاسم القلعاوي,الوادي,القلعة,1عام,,
934,الغربية,17400,7,الجبل 1,الثامنة,35,يفرن,قصر وامس,قصر وامس,مزدة,2نازحين,,
950,الغربية,18016,8,الجبل 2,الثامنة,35,يفرن,الجيل الصاعد,الخلايفة,الخلايفة,1عام,,
951,الغربية,18017,8,الجبل 2,الثامنة,35,يفرن,طارق بن زياد,الجديدة,يفرن,1عام,,
952,الغربية,18018,8,الجبل 2,الثامنة,35,يفرن,امل تورة17فبراير,الشمالية,يفرن,1عام,,
953,الغربية,18019,8,الجبل 2,الثامنة,35,يفرن,تانوية علوم حياة,القصر,يفرن,1عام,,
954,الغربية,18020,8,الجبل 2,الثامنة,35,يفرن,ام الجرسان التانوية,ام الجرسان,يفرن,1عام,,
955,الغربية,18021,8,الجبل 2,الثامنة,35,يفرن,بن خلدون التانوية,يفرن الظاهر,يفرن,1عام,,
1655,الغربية,18301,8,الجبل 2,الثامنة,35,يفرن,شهداء الخلائفة (مركز تماس),الغربية,الرياينة,7نسخة ,,
958,الغربية,18024,8,الجبل 2,الثامنة,36,الرياينة,سعد بن ابي وقاص,الشرقية,الرياينة,1عام,,
959,الغربية,18025,8,الجبل 2,الثامنة,36,الرياينة,17فبراير,العين,الرياينة,1عام,,
960,الغربية,18026,8,الجبل 2,الثامنة,36,الرياينة,شهداء الخلائفة,الغربية,الرياينة,1عام,,
961,الغربية,18027,8,الجبل 2,الثامنة,36,الرياينة,شهداء الرياينة,الوسط,الرياينة,1عام,,
962,الغربية,18028,8,الجبل 2,الثامنة,36,الرياينة,الحرية,أبو لجام,الرياينة,1عام,,
1027,الغربية,18093,8,الجبل 2,الثامنة,36,الرياينة,مدرسة عمر المختار,الغربية,الرياينة,1عام,,
985,الغربية,18051,8,الجبل 2,الثامنة,37,الرحيبات,17فبراير فجر الثورة,الزميلة,الرحيبات,1عام,,
986,الغربية,18052,8,الجبل 2,الثامنة,37,الرحيبات,حمزة بن عبدالمطلب,الشمالية,الرحيبات,1عام,,
987,الغربية,18053,8,الجبل 2,الثامنة,37,الرحيبات,الهدى الاسلامي,الوسط,الرحيبات,1عام,,
988,الغربية,18054,8,الجبل 2,الثامنة,37,الرحيبات,شهداء الرحيبات,أمسين,الرحيبات,1عام,,
980,الغربية,18046,8,الجبل 2,الثامنة,38,الرجبان,شهداء الرجبان,الشرقية,الرجبان,1عام,,
981,الغربية,18047,8,الجبل 2,الثامنة,38,الرجبان,محمد فكيني,الغربية,الرجبان,1عام,,
982,الغربية,18048,8,الجبل 2,الثامنة,38,الرجبان,الرجبان للتعليم الأساسي,الغربية,الرجبان,1عام,,
983,الغربية,18049,8,الجبل 2,الثامنة,38,الرجبان,شهداء الوخيم,الوسط,الرجبان,1عام,,
984,الغربية,18050,8,الجبل 2,الثامنة,38,الرجبان,الشهيد محمد شعيب,قصر الحاج,الرجبان,1عام,,
963,الغربية,18029,8,الجبل 2,الثامنة,40,الزنتان,طلائع الوحدة,الخشيشة,الزنتان,1عام,,
964,الغربية,18030,8,الجبل 2,الثامنة,40,الزنتان,جمال عبدالناصر,الجنوبية,الزنتان,1عام,,
965,الغربية,18031,8,الجبل 2,الثامنة,40,الزنتان,النصر لاساسي,الجنوبية,الزنتان,1عام,,
966,الغربية,18032,8,الجبل 2,الثامنة,40,الزنتان,الكفاح,الشرقية,الزنتان,1عام,,
967,الغربية,18033,8,الجبل 2,الثامنة,40,الزنتان,الشرقية للتعليم الأساسي,الشرقية,الزنتان,1عام,,
968,الغربية,18034,8,الجبل 2,الثامنة,40,الزنتان,علي بن ابي طالب,الشمالية,الزنتان,1عام,,
969,الغربية,18035,8,الجبل 2,الثامنة,40,الزنتان,الكردون,الغربية,الزنتان,1عام,,
970,الغربية,18036,8,الجبل 2,الثامنة,40,الزنتان,معركة العميان,الغربية,الزنتان,1عام,,
971,الغربية,18037,8,الجبل 2,الثامنة,40,الزنتان,محمد الامام,المركز,الزنتان,1عام,,
972,الغربية,18038,8,الجبل 2,الثامنة,40,الزنتان,ودي الخيل,المرحان,الزنتان,1عام,,
924,الغربية,17034,7,الجبل 1,الثامنة,41,مزدة,ابوبكر الصديق الثانوية,مزدة المركز,مزدة,1عام,,
925,الغربية,17035,7,الجبل 1,الثامنة,41,مزدة,عمر المختار اساسي,مزدة المركز,مزدة,1عام,,
926,الغربية,17036,7,الجبل 1,الثامنة,41,مزدة,مدرسة الشقيقة المركزية,الشقيقة,مزدة,1عام,,
927,الغربية,17037,7,الجبل 1,الثامنة,41,مزدة,شهداء ابي غرة,عطاءالله الشقيقة,مزدة,1عام,,
928,الغربية,17038,7,الجبل 1,الثامنة,41,مزدة,ثانوية سواني فسانو,فسانو,مزدة,1عام,,
929,الغربية,17039,7,الجبل 1,الثامنة,41,مزدة,قصر وامس لتعلبم اساسي,قصر وامس,مزدة,1عام,,
930,الغربية,17040,7,الجبل 1,الثامنة,41,مزدة,المجاهد امحمد بن بشير,نسمة المركز,مزدة,1عام,,
931,الغربية,17041,7,الجبل 1,الثامنة,41,مزدة,17فبراير,المكمورة,مزدة,1عام,,
932,الغربية,17042,7,الجبل 1,الثامنة,41,مزدة,جعفر بن ابي طالب,رأس الطبل,مزدة,1عام,,
933,الغربية,17043,7,الجبل 1,الثامنة,41,مزدة,مصعب بن عمير الثانوية,أبو الغرب,مزدة,1عام,,
989,الغربية,18055,8,الجبل 2,الثامنة,41,مزدة,خالد بن وليد,الشويرف الشرقية,مزدة,1عام,,
990,الغربية,18056,8,الجبل 2,الثامنة,41,مزدة,ثانوية الشويرف,الشويرف الغربية,مزدة,1عام,,
991,الغربية,18057,8,الجبل 2,الثامنة,41,مزدة,موسي بن نصير,القرية الشرقية,مزدة,1عام,,
992,الغربية,18058,8,الجبل 2,الثامنة,41,مزدة,المجاهد سالم بن عبدالنبي,القرية لغربية,مزدة,1عام,,
993,الغربية,18059,8,الجبل 2,الثامنة,41,مزدة,ثانوية مزدة المركزية التخصيصة,المركز,مزدة,1عام,,
994,الغربية,18060,8,الجبل 2,الثامنة,41,مزدة,طبقة الثانوية التخصيصة,طبقة,مزدة,1عام,,
1028,الغربية,18400,8,الجبل 2,الثامنة,41,مزدة,17فبراير ,الزنتان المركز,الزنتان ,2نازحين,,
995,الغربية,18061,8,الجبل 2,الثامنة,42,نالوت,28يونيو,الحوامد,نالوت,1عام,,
996,الغربية,18062,8,الجبل 2,الثامنة,42,نالوت,حطين,الغزايا,نالوت,1عام,,
997,الغربية,18063,8,الجبل 2,الثامنة,42,نالوت,القصر,القصر,نالوت,1عام,,
