Ballot Number,PC Code/ رمز مركز الانتخاب,Station,Gender,Name PC,Office/ الللجنة الانتخابية ,Office #/ الللجنة الانتخابية #,Bar Code Number,Serial Number
49,14158,3,Female,ابومنجل ,طرابلس,4,141580349,49000019
49,14158,4,Female,ابومنجل ,طرابلس,4,141580449,49000020
49,14159,1,Male,سكينة بن الحسين,طرابلس,4,141590149,49000021
49,14159,2,Male,سكينة بن الحسين,طرابلس,4,141590249,49000022
49,14159,3,Female,سكينة بن الحسين,طرابلس,4,141590349,49000023
49,14160,1,Male,طرابلس المركزية للتعليم الأساسي,طرابلس,4,141600149,49000024
49,14160,2,Female,طرابلس المركزية للتعليم الأساسي,طرابلس,4,141600249,49000025
49,14161,1,Male,النصر الثانوية ,طرابلس,4,141610149,49000026
49,14161,2,Female,النصر الثانوية ,طرابلس,4,141610249,49000027
49,14162,1,Male,علي سيالة,طرابلس,4,141620149,49000028
49,14162,2,Male,علي سيالة,طرابلس,4,141620249,49000029
49,14162,3,Male,علي سيالة,طرابلس,4,141620349,49000030
49,14162,4,Female,علي سيالة,طرابلس,4,141620449,49000031
49,14162,5,Female,علي سيالة,طرابلس,4,141620549,49000032
49,14162,6,Female,علي سيالة,طرابلس,4,141620649,49000033
49,14163,1,Male,ام الثوار ,طرابلس,4,141630149,49000034
49,14163,2,Male,ام الثوار ,طرابلس,4,141630249,49000035
49,14163,3,Female,ام الثوار ,طرابلس,4,141630349,49000036
49,14163,4,Female,ام الثوار ,طرابلس,4,141630449,49000037
49,14164,1,Male,20 أغسطس,طرابلس,4,141640149,49000038
49,14164,2,Male,20 أغسطس,طرابلس,4,141640249,49000039
49,14164,3,Female,20 أغسطس,طرابلس,4,141640349,49000040
49,14164,4,Female,20 أغسطس,طرابلس,4,141640449,49000041
49,14165,1,Male,شهداء الشط,طرابلس,4,141650149,49000042
49,14165,2,Male,شهداء الشط,طرابلس,4,141650249,49000043
49,14165,3,Female,شهداء الشط,طرابلس,4,141650349,49000044
49,14165,4,Female,شهداء الشط,طرابلس,4,141650449,49000045
49,14166,1,Male,محمد محمود بن عثمان,طرابلس,4,141660149,49000046
49,14166,2,Male,محمد محمود بن عثمان,طرابلس,4,141660249,49000047
49,14166,3,Male,محمد محمود بن عثمان,طرابلس,4,141660349,49000048
49,14166,4,Female,محمد محمود بن عثمان,طرابلس,4,141660449,49000049
49,14166,5,Female,محمد محمود بن عثمان,طرابلس,4,141660549,49000050
49,14166,6,Female,محمد محمود بن عثمان,طرابلس,4,141660649,49000051
49,14167,1,Male,الصديق ,طرابلس,4,141670149,49000052
49,14167,2,Female,الصديق ,طرابلس,4,141670249,49000053
49,14168,1,Male,الإنتفاضة,طرابلس,4,141680149,49000054
49,14168,2,Male,الإنتفاضة,طرابلس,4,141680249,49000055
49,14168,3,Female,الإنتفاضة,طرابلس,4,141680349,49000056
49,14168,4,Female,الإنتفاضة,طرابلس,4,141680449,49000057
49,14169,1,Male,ابن النفيس ,طرابلس,4,141690149,49000058
49,14169,2,Male,ابن النفيس ,طرابلس,4,141690249,49000059
49,14169,3,Female,ابن النفيس ,طرابلس,4,141690349,49000060
49,14169,4,Female,ابن النفيس ,طرابلس,4,141690449,49000061
49,14170,1,Male,إبن الهيثم,طرابلس,4,141700149,49000062
49,14170,2,Female,إبن الهيثم,طرابلس,4,141700249,49000063
49,14171,1,Male,الخوارزمي,طرابلس,4,141710149,49000064
49,14171,2,Male,الخوارزمي,طرابلس,4,141710249,49000065
49,14171,3,Female,الخوارزمي,طرابلس,4,141710349,49000066
49,14171,4,Female,الخوارزمي,طرابلس,4,141710449,49000067
49,14172,1,Male,وسعاية ابديري,طرابلس,4,141720149,49000068
49,14172,2,Male,وسعاية ابديري,طرابلس,4,141720249,49000069
49,14172,3,Female,وسعاية ابديري,طرابلس,4,141720349,49000070
49,14173,1,Male,التقدم,طرابلس,4,141730149,49000071
49,14173,2,Male,التقدم,طرابلس,4,141730249,49000072
49,14173,3,Male,التقدم,طرابلس,4,141730349,49000073
49,14173,4,Male,التقدم,طرابلس,4,141730449,49000074
49,14173,5,Female,التقدم,طرابلس,4,141730549,49000075
49,14173,6,Female,التقدم,طرابلس,4,141730649,49000076
49,14173,7,Female,التقدم,طرابلس,4,141730749,49000077
49,14173,8,Female,التقدم,طرابلس,4,141730849,49000078
49,14174,1,Male,عبد الرحمن الكواكبي,طرابلس,4,141740149,49000079
49,14174,2,Male,عبد الرحمن الكواكبي,طرابلس,4,141740249,49000080
49,14174,3,Female,عبد الرحمن الكواكبي,طرابلس,4,141740349,49000081
49,14174,4,Female,عبد الرحمن الكواكبي,طرابلس,4,141740449,49000082
49,14175,1,Male,طلائع التقدم,طرابلس,4,141750149,49000083
49,14175,2,Male,طلائع التقدم,طرابلس,4,141750249,49000084
49,14175,3,Female,طلائع التقدم,طرابلس,4,141750349,49000085
49,14176,1,Male,شهيدة الواجب,طرابلس,4,141760149,49000086
49,14176,2,Female,شهيدة الواجب,طرابلس,4,141760249,49000087
49,14177,1,Male,صلاح الدين,طرابلس,4,141770149,49000088
49,14177,2,Male,صلاح الدين,طرابلس,4,141770249,49000089
49,14177,3,Female,صلاح الدين,طرابلس,4,141770349,49000090
49,14177,4,Female,صلاح الدين,طرابلس,4,141770449,49000091
49,14178,1,Male,طرابلس الثانوية بنين,طرابلس,4,141780149,49000092
49,14178,2,Male,طرابلس الثانوية بنين,طرابلس,4,141780249,49000093
49,14178,3,Female,طرابلس الثانوية بنين,طرابلس,4,141780349,49000094
49,14179,1,Male,المنار,طرابلس,4,141790149,49000095
49,14179,2,Female,المنار,طرابلس,4,141790249,49000096
49,14180,1,Male,صرخة الحرية,طرابلس,4,141800149,49000097
49,14180,2,Male,صرخة الحرية,طرابلس,4,141800249,49000098
49,14180,3,Female,صرخة الحرية,طرابلس,4,141800349,49000099
49,14180,4,Female,صرخة الحرية,طرابلس,4,141800449,49000100
49,14181,1,Male,المنصورة,طرابلس,4,141810149,49000101
49,14181,2,Male,المنصورة,طرابلس,4,141810249,49000102
49,14181,3,Female,المنصورة,طرابلس,4,141810349,49000103
49,14181,4,Female,المنصورة,طرابلس,4,141810449,49000104
49,14182,1,Male,شارع الصريم,طرابلس,4,141820149,49000105
49,14182,2,Male,شارع الصريم,طرابلس,4,141820249,49000106
49,14182,3,Female,شارع الصريم,طرابلس,4,141820349,49000107
49,14182,4,Female,شارع الصريم,طرابلس,4,141820449,49000108
49,14183,1,Male,علي عبدالله وريث,طرابلس,4,141830149,49000109
49,14183,2,Male,علي عبدالله وريث,طرابلس,4,141830249,49000110
49,14183,3,Male,علي عبدالله وريث,طرابلس,4,141830349,49000111
49,14183,4,Male,علي عبدالله وريث,طرابلس,4,141830449,49000112
49,14183,5,Female,علي عبدالله وريث,طرابلس,4,141830549,49000113
49,14183,6,Female,علي عبدالله وريث,طرابلس,4,141830649,49000114
49,14183,7,Female,علي عبدالله وريث,طرابلس,4,141830749,49000115
49,14184,1,Male,طرابلس الثانوية للبنات,طرابلس,4,141840149,49000116
49,14184,2,Male,طرابلس الثانوية للبنات,طرابلس,4,141840249,49000117
49,14184,3,Female,طرابلس الثانوية للبنات,طرابلس,4,141840349,49000118
49,14184,4,Female,طرابلس الثانوية للبنات,طرابلس,4,141840449,49000119
49,14185,1,Male,23 يوليو,طرابلس,4,141850149,49000120
49,14185,2,Male,23 يوليو,طرابلس,4,141850249,49000121
49,14185,3,Female,23 يوليو,طرابلس,4,141850349,49000122
49,14185,4,Female,23 يوليو,طرابلس,4,141850449,49000123
49,14186,1,Male,الهدي الإسلامي,طرابلس,4,141860149,49000124
49,14186,2,Male,الهدي الإسلامي,طرابلس,4,141860249,49000125
49,14186,3,Female,الهدي الإسلامي,طرابلس,4,141860349,49000126
49,14186,4,Female,الهدي الإسلامي,طرابلس,4,141860449,49000127
49,14187,1,Male,شهداء طريق السور ,طرابلس,4,141870149,49000128
49,14187,2,Male,شهداء طريق السور ,طرابلس,4,141870249,49000129
49,14187,3,Female,شهداء طريق السور ,طرابلس,4,141870349,49000130
49,14187,4,Female,شهداء طريق السور ,طرابلس,4,141870449,49000131
49,14188,1,Male,الصفاء,طرابلس,4,141880149,49000132
49,14188,2,Male,الصفاء,طرابلس,4,141880249,49000133
49,14188,3,Female,الصفاء,طرابلس,4,141880349,49000134
49,14189,1,Male,السراج ,طرابلس,4,141890149,49000135
49,14189,2,Female,السراج ,طرابلس,4,141890249,49000136
49,14190,1,Male,جمال عبد الناصر,طرابلس,4,141900149,49000137
49,14190,2,Male,جمال عبد الناصر,طرابلس,4,141900249,49000138
49,14190,3,Female,جمال عبد الناصر,طرابلس,4,141900349,49000139
49,14190,4,Female,جمال عبد الناصر,طرابلس,4,141900449,49000140
49,14192,1,Male,الوحدة العربية,طرابلس,4,141920149,49000141
49,14192,2,Male,الوحدة العربية,طرابلس,4,141920249,49000142
49,14192,3,Male,الوحدة العربية,طرابلس,4,141920349,49000143
49,14192,4,Male,الوحدة العربية,طرابلس,4,141920449,49000144
49,14192,5,Female,الوحدة العربية,طرابلس,4,141920549,49000145
49,14192,6,Female,الوحدة العربية,طرابلس,4,141920649,49000146
49,14192,7,Female,الوحدة العربية,طرابلس,4,141920749,49000147
49,14193,1,Male,الغد المشرق,طرابلس,4,141930149,49000148
49,14193,2,Male,الغد المشرق,طرابلس,4,141930249,49000149
49,14193,3,Female,الغد المشرق,طرابلس,4,141930349,49000150
49,14193,4,Female,الغد المشرق,طرابلس,4,141930449,49000151
49,14194,1,Male,النساء الخالدات,طرابلس,4,141940149,49000152
49,14194,2,Male,النساء الخالدات,طرابلس,4,141940249,49000153
49,14194,3,Male,النساء الخالدات,طرابلس,4,141940349,49000154
49,14194,4,Female,النساء الخالدات,طرابلس,4,141940449,49000155
49,14194,5,Female,النساء الخالدات,طرابلس,4,141940549,49000156
49,14194,6,Female,النساء الخالدات,طرابلس,4,141940649,49000157
49,14195,1,Male,حي الأثار ,طرابلس,4,141950149,49000158
49,14195,2,Female,حي الأثار ,طرابلس,4,141950249,49000159
49,14196,1,Male,قرطبة,طرابلس,4,141960149,49000160
49,14196,2,Male,قرطبة,طرابلس,4,141960249,49000161
49,14196,3,Female,قرطبة,طرابلس,4,141960349,49000162
49,14196,4,Female,قرطبة,طرابلس,4,141960449,49000163
49,14197,1,Male,الأندلس الثانوية,طرابلس,4,141970149,49000164
49,14197,2,Male,الأندلس الثانوية,طرابلس,4,141970249,49000165
49,14197,3,Female,الأندلس الثانوية,طرابلس,4,141970349,49000166
49,14197,4,Female,الأندلس الثانوية,طرابلس,4,141970449,49000167
49,14198,1,Male,غرناطة,طرابلس,4,141980149,49000168
49,14198,2,Female,غرناطة,طرابلس,4,141980249,49000169
49,14199,1,Male,فجر السلام,طرابلس,4,141990149,49000170
49,14199,2,Female,فجر السلام,طرابلس,4,141990249,49000171
49,14199,3,Female,فجر السلام,طرابلس,4,141990349,49000172
49,14200,1,Male,قرقارش الثانوية ,طرابلس,4,142000149,49000173
49,14200,2,Male,قرقارش الثانوية ,طرابلس,4,142000249,49000174
49,14200,3,Female,قرقارش الثانوية ,طرابلس,4,142000349,49000175
49,14201,1,Male,موسى بن نصير,طرابلس,4,142010149,49000176
49,14201,2,Male,موسى بن نصير,طرابلس,4,142010249,49000177
49,14201,3,Male,موسى بن نصير,طرابلس,4,142010349,49000178
49,14201,4,Female,موسى بن نصير,طرابلس,4,142010449,49000179
49,14201,5,Female,موسى بن نصير,طرابلس,4,142010549,49000180
49,14202,1,Male,شهداء بدر ,طرابلس,4,142020149,49000181
49,14202,2,Male,شهداء بدر ,طرابلس,4,142020249,49000182
49,14202,3,Female,شهداء بدر ,طرابلس,4,142020349,49000183
49,14203,1,Male,الاتحاد,طرابلس,4,142030149,49000184
49,14203,2,Female,الاتحاد,طرابلس,4,142030249,49000185
49,14204,1,Male,شموع العلم ,طرابلس,4,142040149,49000186
49,14204,2,Female,شموع العلم ,طرابلس,4,142040249,49000187
49,14205,1,Male,عبد الرحمن الداخل,طرابلس,4,142050149,49000188
49,14205,2,Male,عبد الرحمن الداخل,طرابلس,4,142050249,49000189
49,14205,3,Female,عبد الرحمن الداخل,طرابلس,4,142050349,49000190
49,14205,4,Female,عبد الرحمن الداخل,طرابلس,4,142050449,49000191
49,14206,1,Male,فتح الفتوح,طرابلس,4,142060149,49000192
49,14206,2,Female,فتح الفتوح,طرابلس,4,142060249,49000193
49,14207,1,Male,الدوحة ,طرابلس,4,142070149,49000194
49,14207,2,Female,الدوحة ,طرابلس,4,142070249,49000195
49,14208,1,Male,أم أيمن,طرابلس,4,142080149,49000196
49,14208,2,Female,أم أيمن,طرابلس,4,142080249,49000197
49,14209,1,Male,تاقرفت,طرابلس,4,142090149,49000198
49,14209,2,Female,تاقرفت,طرابلس,4,142090249,49000199
49,14210,1,Male,سواعد الوحدة,طرابلس,4,142100149,49000200
49,14210,2,Female,سواعد الوحدة,طرابلس,4,142100249,49000201
49,14211,1,Male,فتاة العصر,طرابلس,4,142110149,49000202
49,14211,2,Female,فتاة العصر,طرابلس,4,142110249,49000203
49,14212,1,Male,البيروني,طرابلس,4,142120149,49000204
49,14212,2,Female,البيروني,طرابلس,4,142120249,49000205
49,14213,1,Male,راية الحرية ,طرابلس,4,142130149,49000206
49,14213,2,Female,راية الحرية ,طرابلس,4,142130249,49000207
49,14214,1,Male,سهى بشارة,طرابلس,4,142140149,49000208
49,14214,2,Male,سهى بشارة,طرابلس,4,142140249,49000209
49,14214,3,Female,سهى بشارة,طرابلس,4,142140349,49000210
49,14214,4,Female,سهى بشارة,طرابلس,4,142140449,49000211
49,14215,1,Male,القادسية,طرابلس,4,142150149,49000212
49,14215,2,Male,القادسية,طرابلس,4,142150249,49000213
49,14215,3,Female,القادسية,طرابلس,4,142150349,49000214
49,14215,4,Female,القادسية,طرابلس,4,142150449,49000215
49,14216,1,Male,المنهل,طرابلس,4,142160149,49000216
49,14216,2,Female,المنهل,طرابلس,4,142160249,49000217
49,14217,1,Male,الغدير,طرابلس,4,142170149,49000218
49,14217,2,Male,الغدير,طرابلس,4,142170249,49000219
49,14217,3,Female,الغدير,طرابلس,4,142170349,49000220
49,14218,1,Male,جيل المستقبل ,طرابلس,4,142180149,49000221
49,14218,2,Female,جيل المستقبل ,طرابلس,4,142180249,49000222
49,14219,1,Male,الشهيد رمضان السويحلي ,طرابلس,4,142190149,49000223
49,14219,2,Female,الشهيد رمضان السويحلي ,طرابلس,4,142190249,49000224
49,14220,1,Male,النضال,طرابلس,4,142200149,49000225
49,14220,2,Male,النضال,طرابلس,4,142200249,49000226
49,14220,3,Female,النضال,طرابلس,4,142200349,49000227
49,14221,1,Male,صقور فبراير ,طرابلس,4,142210149,49000228
49,14221,2,Female,صقور فبراير ,طرابلس,4,142210249,49000229
49,14222,1,Male,عمر المختار,طرابلس,4,142220149,49000230
49,14222,2,Female,عمر المختار,طرابلس,4,142220249,49000231
49,14223,1,Male,الكرامة,طرابلس,4,142230149,49000232
49,14223,2,Male,الكرامة,طرابلس,4,142230249,49000233
49,14223,3,Female,الكرامة,طرابلس,4,142230349,49000234
49,14224,1,Male,الكفاح,طرابلس,4,142240149,49000235
49,14224,2,Female,الكفاح,طرابلس,4,142240249,49000236
49,14225,1,Male,إبن ماجد,طرابلس,4,142250149,49000237
49,14225,2,Male,إبن ماجد,طرابلس,4,142250249,49000238
49,14225,3,Female,إبن ماجد,طرابلس,4,142250349,49000239
49,14226,1,Male,بيت المقدس الثانوية,طرابلس,4,142260149,49000240
49,14226,2,Female,بيت المقدس الثانوية,طرابلس,4,142260249,49000241
49,14227,1,Male,بدرالكبرى,طرابلس,4,142270149,49000242
49,14227,2,Male,بدرالكبرى,طرابلس,4,142270249,49000243
49,14227,3,Female,بدرالكبرى,طرابلس,4,142270349,49000244
49,14228,1,Male,ابو بكر الصديق,طرابلس,4,142280149,49000245
49,14228,2,Male,ابو بكر الصديق,طرابلس,4,142280249,49000246
49,14228,3,Female,ابو بكر الصديق,طرابلس,4,142280349,49000247
49,14229,1,Male,ابي ذر الغفاري,طرابلس,4,142290149,49000248
49,14229,2,Female,ابي ذر الغفاري,طرابلس,4,142290249,49000249
49,14230,1,Male,الشموخ,طرابلس,4,142300149,49000250
49,14230,2,Male,الشموخ,طرابلس,4,142300249,49000251
49,14230,3,Female,الشموخ,طرابلس,4,142300349,49000252
49,14231,1,Male,شهداء طرابلس ,طرابلس,4,142310149,49000253
49,14231,2,Female,شهداء طرابلس ,طرابلس,4,142310249,49000254
49,14232,1,Male,حسان بن ثابت,طرابلس,4,142320149,49000255
49,14232,2,Female,حسان بن ثابت,طرابلس,4,142320249,49000256
49,14233,1,Male,العهد الجديد ,طرابلس,4,142330149,49000257
49,14233,2,Female,العهد الجديد ,طرابلس,4,142330249,49000258
49,14234,1,Male,شهداء الواجب,طرابلس,4,142340149,49000259
49,14234,2,Female,شهداء الواجب,طرابلس,4,142340249,49000260
49,14235,1,Male,الاستقلال ,طرابلس,4,142350149,49000261
49,14235,2,Male,الاستقلال ,طرابلس,4,142350249,49000262
49,14235,3,Female,الاستقلال ,طرابلس,4,142350349,49000263
49,14235,4,Female,الاستقلال ,طرابلس,4,142350449,49000264
49,14236,1,Male,ذات النطاقين ,طرابلس,4,142360149,49000265
49,14236,2,Female,ذات النطاقين ,طرابلس,4,142360249,49000266
49,14237,1,Male,سالم عبدالنبي,طرابلس,4,142370149,49000267
49,14237,2,Male,سالم عبدالنبي,طرابلس,4,142370249,49000268
49,14237,3,Female,سالم عبدالنبي,طرابلس,4,142370349,49000269
49,14238,1,Male,النور,طرابلس,4,142380149,49000270
49,14238,2,Female,النور,طرابلس,4,142380249,49000271
49,14239,1,Male,القدس,طرابلس,4,142390149,49000272
49,14239,2,Male,القدس,طرابلس,4,142390249,49000273
49,14239,3,Female,القدس,طرابلس,4,142390349,49000274
49,14240,1,Male,عمر بن عبدالعزيز ,طرابلس,4,142400149,49000275
49,14240,2,Female,عمر بن عبدالعزيز ,طرابلس,4,142400249,49000276
49,14241,1,Male,جنزور الثانوية,طرابلس,4,142410149,49000277
49,14241,2,Male,جنزور الثانوية,طرابلس,4,142410249,49000278
49,14241,3,Male,جنزور الثانوية,طرابلس,4,142410349,49000279
49,14241,4,Female,جنزور الثانوية,طرابلس,4,142410449,49000280
49,14241,5,Female,جنزور الثانوية,طرابلس,4,142410549,49000281
49,14241,6,Female,جنزور الثانوية,طرابلس,4,142410649,49000282
49,14242,1,Male,شهداء بالروين,طرابلس,4,142420149,49000283
49,14242,2,Female,شهداء بالروين,طرابلس,4,142420249,49000284
49,14243,1,Male,اليرموك,طرابلس,4,142430149,49000285
49,14243,2,Male,اليرموك,طرابلس,4,142430249,49000286
49,14243,3,Male,اليرموك,طرابلس,4,142430349,49000287
49,14243,4,Female,اليرموك,طرابلس,4,142430449,49000288
49,14243,5,Female,اليرموك,طرابلس,4,142430549,49000289
49,14244,1,Male,ذات الصواري,طرابلس,4,142440149,49000290
49,14244,2,Female,ذات الصواري,طرابلس,4,142440249,49000291
49,14245,1,Male,أولاد سويسي,طرابلس,4,142450149,49000292
49,14245,2,Male,أولاد سويسي,طرابلس,4,142450249,49000293
49,14245,3,Female,أولاد سويسي,طرابلس,4,142450349,49000294
49,14246,1,Male,زيد بن حارثة,طرابلس,4,142460149,49000295
49,14246,2,Female,زيد بن حارثة,طرابلس,4,142460249,49000296
49,14247,1,Male,الفالوجة,طرابلس,4,142470149,49000297
49,14247,2,Male,الفالوجة,طرابلس,4,142470249,49000298
49,14247,3,Female,الفالوجة,طرابلس,4,142470349,49000299
49,14248,1,Male,بيت الحكمة,طرابلس,4,142480149,49000300
49,14248,2,Female,بيت الحكمة,طرابلس,4,142480249,49000301
49,14249,1,Male,التحرير ,طرابلس,4,142490149,49000302
49,14249,2,Female,التحرير ,طرابلس,4,142490249,49000303
49,14250,1,Male,قار يونس,طرابلس,4,142500149,49000304
49,14250,2,Female,قار يونس,طرابلس,4,142500249,49000305
49,14251,1,Male,ثانوية المجد,طرابلس,4,142510149,49000306
49,14251,2,Female,ثانوية المجد,طرابلس,4,142510249,49000307
49,14252,1,Male,الغيران الجنوبية,طرابلس,4,142520149,49000308
49,14252,2,Female,الغيران الجنوبية,طرابلس,4,142520249,49000309
49,14253,1,Male,17فبراير,طرابلس,4,142530149,49000310
49,14253,2,Female,17فبراير,طرابلس,4,142530249,49000311
49,14254,1,Male,ثانوية الحشان,طرابلس,4,142540149,49000312
49,14254,2,Female,ثانوية الحشان,طرابلس,4,142540249,49000313
49,14255,1,Male,عبدالله بن رواحه,طرابلس,4,142550149,49000314
49,14255,2,Female,عبدالله بن رواحه,طرابلس,4,142550249,49000315
49,14256,1,Male,صياد الثانوية,طرابلس,4,142560149,49000316
49,14256,2,Female,صياد الثانوية,طرابلس,4,142560249,49000317
49,14257,1,Male,الأصيل,طرابلس,4,142570149,49000318
49,14257,2,Female,الأصيل,طرابلس,4,142570249,49000319
49,14258,1,Male,نجلاء الخالدية,طرابلس,4,142580149,49000320
49,14258,2,Female,نجلاء الخالدية,طرابلس,4,142580249,49000321
49,14259,1,Male,السهل الأخضر,طرابلس,4,142590149,49000322
49,14259,2,Female,السهل الأخضر,طرابلس,4,142590249,49000323
49,14260,1,Male,فجر عروس البحر,طرابلس,4,142600149,49000324
49,14260,2,Female,فجر عروس البحر,طرابلس,4,142600249,49000325
49,14261,1,Male,سيدي عبداللطيف,طرابلس,4,142610149,49000326
49,14261,2,Female,سيدي عبداللطيف,طرابلس,4,142610249,49000327
49,14262,1,Male,أبطال الحجارة,طرابلس,4,142620149,49000328
49,14262,2,Female,أبطال الحجارة,طرابلس,4,142620249,49000329
49,14263,1,Male,شهداء جنزور,طرابلس,4,142630149,49000330
49,14263,2,Female,شهداء جنزور,طرابلس,4,142630249,49000331
49,14264,1,Male,الوطن العربي,طرابلس,4,142640149,49000332
49,14264,2,Female,الوطن العربي,طرابلس,4,142640249,49000333
49,14265,1,Male,عمار بن ياسر,طرابلس,4,142650149,49000334
49,14265,2,Female,عمار بن ياسر,طرابلس,4,142650249,49000335
49,14266,1,Male,شمس الحرية ,طرابلس,4,142660149,49000336
49,14266,2,Female,شمس الحرية ,طرابلس,4,142660249,49000337
49,14267,1,Male,الثورة,طرابلس,4,142670149,49000338
49,14267,2,Female,الثورة,طرابلس,4,142670249,49000339
49,14268,1,Male,شهداء الجمعة الثانوية,طرابلس,4,142680149,49000340
49,14268,2,Female,شهداء الجمعة الثانوية,طرابلس,4,142680249,49000341
49,14269,1,Male,نجيلة الثانوية,طرابلس,4,142690149,49000342
49,14269,2,Female,نجيلة الثانوية,طرابلس,4,142690249,49000343
49,14270,1,Male,أحفاد المختار,طرابلس,4,142700149,49000344
49,14270,2,Female,أحفاد المختار,طرابلس,4,142700249,49000345
49,14271,1,Male,حي المجاهد,طرابلس,4,142710149,49000346
49,14271,2,Female,حي المجاهد,طرابلس,4,142710249,49000347
49,14272,1,Male,أفريقيا,طرابلس,4,142720149,49000348
49,14272,2,Male,أفريقيا,طرابلس,4,142720249,49000349
49,14272,3,Female,أفريقيا,طرابلس,4,142720349,49000350
49,,,,,,,490000001,49000351
49,,,,,,,490000002,49000352
49,,,,,,,490000003,49000353
49,,,,,,,490000004,49000354
49,,,,,,,490000005,49000355
49,,,,,,,490000006,49000356
49,,,,,,,490000007,49000357
49,,,,,,,490000008,49000358
49,,,,,,,490000009,49000359
49,,,,,,,490000010,49000360
49,,,,,,,490000011,49000361
49,,,,,,,490000012,49000362
49,,,,,,,490000013,49000363
49,,,,,,,490000014,49000364
49,,,,,,,490000015,49000365
49,,,,,,,490000016,49000366
49,,,,,,,490000017,49000367
49,,,,,,,490000018,49000368
49,,,,,,,490000019,49000369
49,,,,,,,490000020,49000370
49,,,,,,,490000021,49000371
49,,,,,,,490000022,49000372
49,,,,,,,490000023,49000373
49,,,,,,,490000024,49000374
49,,,,,,,490000025,49000375
49,,,,,,,490000026,49000376
49,,,,,,,490000027,49000377
49,,,,,,,490000028,49000378
49,,,,,,,490000029,49000379
49,,,,,,,490000030,49000380
49,,,,,,,490000031,49000381
49,,,,,,,490000032,49000382
49,,,,,,,490000033,49000383
49,,,,,,,490000034,49000384
49,,,,,,,490000035,49000385
49,,,,,,,490000036,49000386
49,,,,,,,490000037,49000387
49,,,,,,,490000038,49000388
49,,,,,,,490000039,49000389
49,,,,,,,490000040,49000390
49,,,,,,,490000041,49000391
49,,,,,,,490000042,49000392
49,,,,,,,490000043,49000393
49,,,,,,,490000044,49000394
49,,,,,,,490000045,49000395
49,,,,,,,490000046,49000396
49,,,,,,,490000047,49000397
49,,,,,,,490000048,49000398
49,,,,,,,490000049,49000399
49,,,,,,,490000050,49000400
49,,,,,,,490000051,49000401
49,,,,,,,490000052,49000402
49,,,,,,,490000053,49000403
49,,,,,,,490000054,49000404
49,,,,,,,490000055,49000405
49,,,,,,,490000056,49000406
49,,,,,,,490000057,49000407
49,,,,,,,490000058,49000408
49,,,,,,,490000059,49000409
49,,,,,,,490000060,49000410
49,,,,,,,490000061,49000411
49,,,,,,,490000062,49000412
49,,,,,,,490000063,49000413
49,,,,,,,490000064,49000414
49,,,,,,,490000065,49000415
49,,,,,,,490000066,49000416
49,,,,,,,490000067,49000417
49,,,,,,,490000068,49000418
49,,,,,,,490000069,49000419
49,,,,,,,490000070,49000420
49,,,,,,,490000071,49000421
49,,,,,,,490000072,49000422
49,,,,,,,490000073,49000423
49,,,,,,,490000074,49000424
49,,,,,,,490000075,49000425
49,,,,,,,490000076,49000426
49,,,,,,,490000077,49000427
49,,,,,,,490000078,49000428
49,,,,,,,490000079,49000429
49,,,,,,,490000080,49000430
49,,,,,,,490000081,49000431
49,,,,,,,490000082,49000432
49,,,,,,,490000083,49000433
49,,,,,,,490000084,49000434
49,,,,,,,490000085,49000435
49,,,,,,,490000086,49000436
49,,,,,,,490000087,49000437
49,,,,,,,490000088,49000438
49,,,,,,,490000089,49000439
49,,,,,,,490000090,49000440
49,,,,,,,490000091,49000441
49,,,,,,,490000092,49000442
49,,,,,,,490000093,49000443
49,,,,,,,490000094,49000444
49,,,,,,,490000095,49000445
49,,,,,,,490000096,49000446
49,,,,,,,490000097,49000447
49,,,,,,,490000098,49000448
49,,,,,,,490000099,49000449
49,,,,,,,490000100,49000450
49,,,,,,,490000101,49000451
49,,,,,,,490000102,49000452
49,,,,,,,490000103,49000453
49,,,,,,,490000104,49000454
49,,,,,,,490000105,49000455
49,,,,,,,490000106,49000456
49,,,,,,,490000107,49000457
49,,,,,,,490000108,49000458
49,,,,,,,490000109,49000459
49,,,,,,,490000110,49000460
49,,,,,,,490000111,49000461
49,,,,,,,490000112,49000462
49,,,,,,,490000113,49000463
49,,,,,,,490000114,49000464
49,,,,,,,490000115,49000465
49,,,,,,,490000116,49000466
49,,,,,,,490000117,49000467
49,,,,,,,490000118,49000468
49,,,,,,,490000119,49000469
49,,,,,,,490000120,49000470
49,,,,,,,490000121,49000471
49,,,,,,,490000122,49000472
49,,,,,,,490000123,49000473
49,,,,,,,490000124,49000474
49,,,,,,,490000125,49000475
49,,,,,,,490000126,49000476
49,,,,,,,490000127,49000477
49,,,,,,,490000128,49000478
49,,,,,,,490000129,49000479
49,,,,,,,490000130,49000480
49,,,,,,,490000131,49000481
49,,,,,,,490000132,49000482
49,,,,,,,490000133,49000483
49,,,,,,,490000134,49000484
49,,,,,,,490000135,49000485
49,,,,,,,490000136,49000486
49,,,,,,,490000137,49000487
49,,,,,,,490000138,49000488
49,,,,,,,490000139,49000489
49,,,,,,,490000140,49000490
49,,,,,,,490000141,49000491
49,,,,,,,490000142,49000492
49,,,,,,,490000143,49000493
49,,,,,,,490000144,49000494
49,,,,,,,490000145,49000495
49,,,,,,,490000146,49000496
